"s","viafid"
"http://datos.bne.es/resource/XX822897","http://viaf.org/viaf/19749502"
"http://datos.bne.es/resource/XX822915","http://viaf.org/viaf/76223317"
"http://datos.bne.es/resource/XX822920","http://viaf.org/viaf/59370499"
"http://datos.bne.es/resource/XX822925","http://viaf.org/viaf/17273979"
"http://datos.bne.es/resource/XX822940","http://viaf.org/viaf/197849"
"http://datos.bne.es/resource/XX822942","http://viaf.org/viaf/78769784"
"http://datos.bne.es/resource/XX822953","http://viaf.org/viaf/69102033"
"http://datos.bne.es/resource/XX822960","http://viaf.org/viaf/36916020"
"http://datos.bne.es/resource/XX822961","http://viaf.org/viaf/10109182"
"http://datos.bne.es/resource/XX822966","http://viaf.org/viaf/37045222"
"http://datos.bne.es/resource/XX822973","http://viaf.org/viaf/45316341"
"http://datos.bne.es/resource/XX822976","http://viaf.org/viaf/108644490"
"http://datos.bne.es/resource/XX822987","http://viaf.org/viaf/87612323"
"http://datos.bne.es/resource/XX822992","http://viaf.org/viaf/87612334"
"http://datos.bne.es/resource/XX822995","http://viaf.org/viaf/87612352"
"http://datos.bne.es/resource/XX822996","http://viaf.org/viaf/87612368"
"http://datos.bne.es/resource/XX823001","http://viaf.org/viaf/87612399"
"http://datos.bne.es/resource/XX823010","http://viaf.org/viaf/87612415"
"http://datos.bne.es/resource/XX823013","http://viaf.org/viaf/51843318"
"http://datos.bne.es/resource/XX823020","http://viaf.org/viaf/87612436"
"http://datos.bne.es/resource/XX823030","http://viaf.org/viaf/255657709"
"http://datos.bne.es/resource/XX823037","http://viaf.org/viaf/107546929"
"http://datos.bne.es/resource/XX823041","http://viaf.org/viaf/41175951"
"http://datos.bne.es/resource/XX823043","http://viaf.org/viaf/87612539"
"http://datos.bne.es/resource/XX823044","http://viaf.org/viaf/87612541"
"http://datos.bne.es/resource/XX823052","http://viaf.org/viaf/87612556"
"http://datos.bne.es/resource/XX823053","http://viaf.org/viaf/87612560"
"http://datos.bne.es/resource/XX823055","http://viaf.org/viaf/64001464"
"http://datos.bne.es/resource/XX823069","http://viaf.org/viaf/87612600"
"http://datos.bne.es/resource/XX823077","http://viaf.org/viaf/26182649"
"http://datos.bne.es/resource/XX823078","http://viaf.org/viaf/41913330"
"http://datos.bne.es/resource/XX823080","http://viaf.org/viaf/87612637"
"http://datos.bne.es/resource/XX823099","http://viaf.org/viaf/24209508"
"http://datos.bne.es/resource/XX823112","http://viaf.org/viaf/87612685"
"http://datos.bne.es/resource/XX823115","http://viaf.org/viaf/22364473"
"http://datos.bne.es/resource/XX823140","http://viaf.org/viaf/29529962"
"http://datos.bne.es/resource/XX823155","http://viaf.org/viaf/44371526"
"http://datos.bne.es/resource/XX823164","http://viaf.org/viaf/17258039"
"http://datos.bne.es/resource/XX823175","http://viaf.org/viaf/87612848"
"http://datos.bne.es/resource/XX823189","http://viaf.org/viaf/22395364"
"http://datos.bne.es/resource/XX823190","http://viaf.org/viaf/101846788"
"http://datos.bne.es/resource/XX823195","http://viaf.org/viaf/87612933"
"http://datos.bne.es/resource/XX823201","http://viaf.org/viaf/62876960"
"http://datos.bne.es/resource/XX823204","http://viaf.org/viaf/87612946"
"http://datos.bne.es/resource/XX823212","http://viaf.org/viaf/23302385"
"http://datos.bne.es/resource/XX823213","http://viaf.org/viaf/87612967"
"http://datos.bne.es/resource/XX823259","http://viaf.org/viaf/87613113"
"http://datos.bne.es/resource/XX823260","http://viaf.org/viaf/74033388"
"http://datos.bne.es/resource/XX823281","http://viaf.org/viaf/54335476"
"http://datos.bne.es/resource/XX823292","http://viaf.org/viaf/41925724"
"http://datos.bne.es/resource/XX823298","http://viaf.org/viaf/170962658"
"http://datos.bne.es/resource/XX823300","http://viaf.org/viaf/4024507"
"http://datos.bne.es/resource/XX823321","http://viaf.org/viaf/87613215"
"http://datos.bne.es/resource/XX823327","http://viaf.org/viaf/120167841"
"http://datos.bne.es/resource/XX824047","http://viaf.org/viaf/22148441"
"http://datos.bne.es/resource/XX824049","http://viaf.org/viaf/44368675"
"http://datos.bne.es/resource/XX824051","http://viaf.org/viaf/68709557"
"http://datos.bne.es/resource/XX824052","http://viaf.org/viaf/67940543"
"http://datos.bne.es/resource/XX824058","http://viaf.org/viaf/114701389"
"http://datos.bne.es/resource/XX824063","http://viaf.org/viaf/94464453"
"http://datos.bne.es/resource/XX824070","http://viaf.org/viaf/34499484"
"http://datos.bne.es/resource/XX824080","http://viaf.org/viaf/87615117"
"http://datos.bne.es/resource/XX824084","http://viaf.org/viaf/87615129"
"http://datos.bne.es/resource/XX824087","http://viaf.org/viaf/71899755"
"http://datos.bne.es/resource/XX824088","http://viaf.org/viaf/87615140"
"http://datos.bne.es/resource/XX824089","http://viaf.org/viaf/87615155"
"http://datos.bne.es/resource/XX824093","http://viaf.org/viaf/53363573"
"http://datos.bne.es/resource/XX824096","http://viaf.org/viaf/87615172"
"http://datos.bne.es/resource/XX824098","http://viaf.org/viaf/87615193"
"http://datos.bne.es/resource/XX824100","http://viaf.org/viaf/88881722"
"http://datos.bne.es/resource/XX824108","http://viaf.org/viaf/59126218"
"http://datos.bne.es/resource/XX824110","http://viaf.org/viaf/11819827"
"http://datos.bne.es/resource/XX824111","http://viaf.org/viaf/90705205"
"http://datos.bne.es/resource/XX824112","http://viaf.org/viaf/65722757"
"http://datos.bne.es/resource/XX824135","http://viaf.org/viaf/87615268"
"http://datos.bne.es/resource/XX824142","http://viaf.org/viaf/87615281"
"http://datos.bne.es/resource/XX824155","http://viaf.org/viaf/87615332"
"http://datos.bne.es/resource/XX824163","http://viaf.org/viaf/87615345"
"http://datos.bne.es/resource/XX824175","http://viaf.org/viaf/55626396"
"http://datos.bne.es/resource/XX824178","http://viaf.org/viaf/33999468"
"http://datos.bne.es/resource/XX824181","http://viaf.org/viaf/87615366"
"http://datos.bne.es/resource/XX824187","http://viaf.org/viaf/93924467"
"http://datos.bne.es/resource/XX824188","http://viaf.org/viaf/87615378"
"http://datos.bne.es/resource/XX824189","http://viaf.org/viaf/208075786"
"http://datos.bne.es/resource/XX824197","http://viaf.org/viaf/44320814"
"http://datos.bne.es/resource/XX824208","http://viaf.org/viaf/36972601"
"http://datos.bne.es/resource/XX824214","http://viaf.org/viaf/87615425"
"http://datos.bne.es/resource/XX824229","http://viaf.org/viaf/87615441"
"http://datos.bne.es/resource/XX824232","http://viaf.org/viaf/87615456"
"http://datos.bne.es/resource/XX824255","http://viaf.org/viaf/87615487"
"http://datos.bne.es/resource/XX824261","http://viaf.org/viaf/87615494"
"http://datos.bne.es/resource/XX824264","http://viaf.org/viaf/87615516"
"http://datos.bne.es/resource/XX824265","http://viaf.org/viaf/93398475"
"http://datos.bne.es/resource/XX824266","http://viaf.org/viaf/89370102"
"http://datos.bne.es/resource/XX824278","http://viaf.org/viaf/87615563"
"http://datos.bne.es/resource/XX824285","http://viaf.org/viaf/58197351"
"http://datos.bne.es/resource/XX824287","http://viaf.org/viaf/48411062"
"http://datos.bne.es/resource/XX824288","http://viaf.org/viaf/87615585"
"http://datos.bne.es/resource/XX824292","http://viaf.org/viaf/41874544"
"http://datos.bne.es/resource/XX824311","http://viaf.org/viaf/87615642"
"http://datos.bne.es/resource/XX824314","http://viaf.org/viaf/26285851"
"http://datos.bne.es/resource/XX824318","http://viaf.org/viaf/87615661"
"http://datos.bne.es/resource/XX824322","http://viaf.org/viaf/87615707"
"http://datos.bne.es/resource/XX824323","http://viaf.org/viaf/151934493"
"http://datos.bne.es/resource/XX824328","http://viaf.org/viaf/87615730"
"http://datos.bne.es/resource/XX824330","http://viaf.org/viaf/61599137"
"http://datos.bne.es/resource/XX824333","http://viaf.org/viaf/7388985"
"http://datos.bne.es/resource/XX824338","http://viaf.org/viaf/64073072"
"http://datos.bne.es/resource/XX824340","http://viaf.org/viaf/87615748"
"http://datos.bne.es/resource/XX824342","http://viaf.org/viaf/99764506"
"http://datos.bne.es/resource/XX824351","http://viaf.org/viaf/69024568"
"http://datos.bne.es/resource/XX824353","http://viaf.org/viaf/87615782"
"http://datos.bne.es/resource/XX824354","http://viaf.org/viaf/21059008"
"http://datos.bne.es/resource/XX824358","http://viaf.org/viaf/87615795"
"http://datos.bne.es/resource/XX824370","http://viaf.org/viaf/79017817"
"http://datos.bne.es/resource/XX824381","http://viaf.org/viaf/218133250"
"http://datos.bne.es/resource/XX824391","http://viaf.org/viaf/34630851"
"http://datos.bne.es/resource/XX824394","http://viaf.org/viaf/87615949"
"http://datos.bne.es/resource/XX824395","http://viaf.org/viaf/100250749"
"http://datos.bne.es/resource/XX824399","http://viaf.org/viaf/87615965"
"http://datos.bne.es/resource/XX824401","http://viaf.org/viaf/71477772"
"http://datos.bne.es/resource/XX824403","http://viaf.org/viaf/31885036"
"http://datos.bne.es/resource/XX824406","http://viaf.org/viaf/12987"
"http://datos.bne.es/resource/XX824411","http://viaf.org/viaf/82676625"
"http://datos.bne.es/resource/XX824414","http://viaf.org/viaf/63902981"
"http://datos.bne.es/resource/XX824427","http://viaf.org/viaf/67853212"
"http://datos.bne.es/resource/XX824442","http://viaf.org/viaf/23670522"
"http://datos.bne.es/resource/XX824444","http://viaf.org/viaf/93770943"
"http://datos.bne.es/resource/XX824446","http://viaf.org/viaf/110758965"
"http://datos.bne.es/resource/XX824447","http://viaf.org/viaf/9948377"
"http://datos.bne.es/resource/XX824448","http://viaf.org/viaf/87616019"
"http://datos.bne.es/resource/XX824451","http://viaf.org/viaf/107010047"
"http://datos.bne.es/resource/XX824453","http://viaf.org/viaf/71407448"
"http://datos.bne.es/resource/XX824456","http://viaf.org/viaf/107581510"
"http://datos.bne.es/resource/XX824501","http://viaf.org/viaf/99326421"
"http://datos.bne.es/resource/XX824505","http://viaf.org/viaf/22359057"
"http://datos.bne.es/resource/XX824518","http://viaf.org/viaf/79182152"
"http://datos.bne.es/resource/XX824520","http://viaf.org/viaf/14840654"
"http://datos.bne.es/resource/XX824521","http://viaf.org/viaf/28717520"
"http://datos.bne.es/resource/XX824523","http://viaf.org/viaf/87616144"
"http://datos.bne.es/resource/XX824530","http://viaf.org/viaf/90637919"
"http://datos.bne.es/resource/XX824533","http://viaf.org/viaf/87616163"
"http://datos.bne.es/resource/XX824534","http://viaf.org/viaf/87616171"
"http://datos.bne.es/resource/XX824536","http://viaf.org/viaf/37264526"
"http://datos.bne.es/resource/XX824538","http://viaf.org/viaf/98732432"
"http://datos.bne.es/resource/XX824542","http://viaf.org/viaf/107581523"
"http://datos.bne.es/resource/XX824555","http://viaf.org/viaf/26124344"
"http://datos.bne.es/resource/XX824561","http://viaf.org/viaf/87616233"
"http://datos.bne.es/resource/XX824568","http://viaf.org/viaf/87616267"
"http://datos.bne.es/resource/XX824571","http://viaf.org/viaf/87616279"
"http://datos.bne.es/resource/XX824576","http://viaf.org/viaf/87616280"
"http://datos.bne.es/resource/XX824578","http://viaf.org/viaf/54209421"
"http://datos.bne.es/resource/XX824580","http://viaf.org/viaf/12332725"
"http://datos.bne.es/resource/XX824583","http://viaf.org/viaf/87616298"
"http://datos.bne.es/resource/XX824584","http://viaf.org/viaf/50524901"
"http://datos.bne.es/resource/XX824588","http://viaf.org/viaf/79140452"
"http://datos.bne.es/resource/XX824591","http://viaf.org/viaf/29236106"
"http://datos.bne.es/resource/XX824596","http://viaf.org/viaf/72326673"
"http://datos.bne.es/resource/XX824597","http://viaf.org/viaf/87616312"
"http://datos.bne.es/resource/XX824598","http://viaf.org/viaf/87616320"
"http://datos.bne.es/resource/XX824601","http://viaf.org/viaf/87616331"
"http://datos.bne.es/resource/XX824603","http://viaf.org/viaf/17055961"
"http://datos.bne.es/resource/XX824604","http://viaf.org/viaf/87616349"
"http://datos.bne.es/resource/XX824605","http://viaf.org/viaf/87616354"
"http://datos.bne.es/resource/XX824610","http://viaf.org/viaf/25968820"
"http://datos.bne.es/resource/XX824614","http://viaf.org/viaf/87616401"
"http://datos.bne.es/resource/XX824618","http://viaf.org/viaf/19746904"
"http://datos.bne.es/resource/XX824623","http://viaf.org/viaf/4222230"
"http://datos.bne.es/resource/XX824625","http://viaf.org/viaf/74009638"
"http://datos.bne.es/resource/XX824638","http://viaf.org/viaf/8833869"
"http://datos.bne.es/resource/XX824640","http://viaf.org/viaf/29594940"
"http://datos.bne.es/resource/XX824643","http://viaf.org/viaf/87616464"
"http://datos.bne.es/resource/XX824645","http://viaf.org/viaf/87616472"
"http://datos.bne.es/resource/XX824646","http://viaf.org/viaf/91228697"
"http://datos.bne.es/resource/XX824648","http://viaf.org/viaf/87616486"
"http://datos.bne.es/resource/XX824655","http://viaf.org/viaf/115822397"
"http://datos.bne.es/resource/XX824679","http://viaf.org/viaf/43399073"
"http://datos.bne.es/resource/XX824680","http://viaf.org/viaf/87616589"
"http://datos.bne.es/resource/XX824681","http://viaf.org/viaf/87616591"
"http://datos.bne.es/resource/XX824682","http://viaf.org/viaf/75669634"
"http://datos.bne.es/resource/XX824689","http://viaf.org/viaf/24771862"
"http://datos.bne.es/resource/XX824698","http://viaf.org/viaf/7601944"
"http://datos.bne.es/resource/XX824701","http://viaf.org/viaf/87616656"
"http://datos.bne.es/resource/XX824711","http://viaf.org/viaf/87616706"
"http://datos.bne.es/resource/XX824715","http://viaf.org/viaf/41895963"
"http://datos.bne.es/resource/XX824721","http://viaf.org/viaf/93316050"
"http://datos.bne.es/resource/XX824723","http://viaf.org/viaf/87616752"
"http://datos.bne.es/resource/XX824725","http://viaf.org/viaf/87616768"
"http://datos.bne.es/resource/XX824727","http://viaf.org/viaf/32340990"
"http://datos.bne.es/resource/XX824750","http://viaf.org/viaf/87616832"
"http://datos.bne.es/resource/XX824752","http://viaf.org/viaf/87616845"
"http://datos.bne.es/resource/XX824771","http://viaf.org/viaf/87616924"
"http://datos.bne.es/resource/XX824773","http://viaf.org/viaf/52979820"
"http://datos.bne.es/resource/XX824775","http://viaf.org/viaf/87616930"
"http://datos.bne.es/resource/XX824776","http://viaf.org/viaf/103211092"
"http://datos.bne.es/resource/XX824784","http://viaf.org/viaf/7619806"
"http://datos.bne.es/resource/XX824789","http://viaf.org/viaf/50928588"
"http://datos.bne.es/resource/XX824809","http://viaf.org/viaf/87617069"
"http://datos.bne.es/resource/XX824846","http://viaf.org/viaf/72720994"
"http://datos.bne.es/resource/XX824854","http://viaf.org/viaf/87617200"
"http://datos.bne.es/resource/XX824856","http://viaf.org/viaf/20476819"
"http://datos.bne.es/resource/XX824861","http://viaf.org/viaf/87617228"
"http://datos.bne.es/resource/XX824862","http://viaf.org/viaf/89523849"
"http://datos.bne.es/resource/XX824901","http://viaf.org/viaf/87617271"
"http://datos.bne.es/resource/XX824904","http://viaf.org/viaf/90705214"
"http://datos.bne.es/resource/XX824912","http://viaf.org/viaf/87617292"
"http://datos.bne.es/resource/XX824913","http://viaf.org/viaf/87617302"
"http://datos.bne.es/resource/XX824923","http://viaf.org/viaf/25396350"
"http://datos.bne.es/resource/XX824933","http://viaf.org/viaf/2635308"
"http://datos.bne.es/resource/XX824936","http://viaf.org/viaf/107010052"
"http://datos.bne.es/resource/XX824938","http://viaf.org/viaf/81534519"
"http://datos.bne.es/resource/XX824945","http://viaf.org/viaf/10273003"
"http://datos.bne.es/resource/XX824948","http://viaf.org/viaf/87617466"
"http://datos.bne.es/resource/XX824953","http://viaf.org/viaf/107535523"
"http://datos.bne.es/resource/XX824955","http://viaf.org/viaf/24491906"
"http://datos.bne.es/resource/XX824976","http://viaf.org/viaf/32373"
"http://datos.bne.es/resource/XX824985","http://viaf.org/viaf/87617649"
"http://datos.bne.es/resource/XX824990","http://viaf.org/viaf/24624357"
"http://datos.bne.es/resource/XX824992","http://viaf.org/viaf/107010068"
"http://datos.bne.es/resource/XX824995","http://viaf.org/viaf/24616799"
"http://datos.bne.es/resource/XX824999","http://viaf.org/viaf/71771317"
"http://datos.bne.es/resource/XX825000","http://viaf.org/viaf/87617677"
"http://datos.bne.es/resource/XX825003","http://viaf.org/viaf/47986112"
"http://datos.bne.es/resource/XX825004","http://viaf.org/viaf/87617683"
"http://datos.bne.es/resource/XX825005","http://viaf.org/viaf/55855861"
"http://datos.bne.es/resource/XX825008","http://viaf.org/viaf/87617696"
"http://datos.bne.es/resource/XX825016","http://viaf.org/viaf/87617727"
"http://datos.bne.es/resource/XX825018","http://viaf.org/viaf/38692173"
"http://datos.bne.es/resource/XX825024","http://viaf.org/viaf/87617736"
"http://datos.bne.es/resource/XX825025","http://viaf.org/viaf/21007348"
"http://datos.bne.es/resource/XX825026","http://viaf.org/viaf/87617743"
"http://datos.bne.es/resource/XX825030","http://viaf.org/viaf/11576670"
"http://datos.bne.es/resource/XX825031","http://viaf.org/viaf/87617758"
"http://datos.bne.es/resource/XX825034","http://viaf.org/viaf/87617770"
"http://datos.bne.es/resource/XX825036","http://viaf.org/viaf/87617791"
"http://datos.bne.es/resource/XX825039","http://viaf.org/viaf/87617801"
"http://datos.bne.es/resource/XX825048","http://viaf.org/viaf/87617840"
